White Holme Drive,Pool-in-Wharfedale,r,53.8996,-1.6182
White Horse Close,Batley,r,53.7369,-1.6442
White Horse Close,Horwich,r,53.6054,-2.5406
White Horse Close,Huntington,r,53.9971,-1.0579
White Horse Close,Seamer,r,54.2381,-0.4425
White Horse Fold,Ledston,r,53.7524,-1.3439
White Horse Gardens,Batley,r,53.7362,-1.6448
White Horse Grove,Westhoughton,r,53.5547,-2.5081
White Horse Lane,Ottringham,r,53.7027,-0.0801
White Horse Lane,Seamer,r,54.238,-0.4429
White Horse Lane,Wyre,r,53.8375,-2.7491
White Horse Meadows,Rochdale,r,53.5947,-2.1324
White Horse Mews,Spofforth,r,53.9539,-1.4470
White Horse View,South Shields,r,54.9748,-1.3873
White Horse Yard,Wakefield,r,53.6812,-1.5011
White House Avenue,Manchester,r,53.5241,-2.2494
White House Close,Doncaster,r,53.5773,-1.0128
White House Close,Haydock,r,53.4669,-2.6834
White House Close,Heywood,r,53.5785,-2.2183
White House Close,Stainforth,r,53.6015,-1.0304
White House Close,Willerby,r,53.7636,-0.4502
White House Croft,Longnewton,r,54.5433,-1.4082
White House Dale,York,r,53.9474,-1.1061
White House Drive,Bircotes,r,53.4204,-1.0489
White House Drive,North Tyneside,r,55.0336,-1.5890
White House Drive,Sedgefield,r,54.6554,-1.4500
White House Drive,Warrington,r,53.401,-2.5254
White House Drive,York,r,53.9477,-1.1050
White House Gardens,Penrith,r,54.6612,-2.7469
White House Gardens,York,r,53.9473,-1.1023
White House Garth,Bubwith,r,53.8183,-0.9155
White House Garth,North Ferriby,r,53.7225,-0.5102
White House Grove,Elvington,r,53.9234,-0.9389
White House Lane,Darlington,r,54.5988,-1.6511
White House Lane,Rainford,r,53.5014,-2.7772
White House Lane,West Halton,r,53.6778,-0.6284
White House Lane,West Lancashire,r,53.6199,-2.8986
White House Lane,Wyre,r,53.8518,-2.8519
White House Mews,North Ferriby,r,53.7225,-0.5102
White House Place,Sunderland,r,54.902,-1.3692
White House Rise,York,r,53.9473,-1.1044
White House Road,Bircotes,r,53.4206,-1.0499
White House Road,Sunderland,r,54.9018,-1.3711
White House Road,Thornaby-on-Tees,r,54.5382,-1.3063
White House View,Barnby Dun,r,53.5816,-1.0751
White House Way,Gateshead,r,54.9361,-1.5634
White House Wynd,West Rounton,r,54.4258,-1.3648
White House,Newcastle-under-Lyme,r,52.9883,-2.2229
Whiteholme Avenue,Manchester,r,53.4218,-2.2639
Whiteholme Drive,Carleton,r,53.8565,-3.0100
Whiteholme Place,Preston,r,53.7673,-2.7560
Whiteholme Road,Blackpool,r,53.8612,-3.0253
Whitehope Close,Kingston upon Hull,r,53.8028,-0.3279
Whitehorn Crescent,Newcastle upon Tyne,r,54.9919,-1.6565
Whitehorn Drive,Huyton with Roby,r,53.4362,-2.8628
Whitehorn Road,Castleford / Lagentivm Roman Town,r,53.7086,-1.3400
Whitehough Head Lane,Whitehough Head,r,53.3316,-1.9371
Whitehough Head,High Peak,h,53.3321,-1.9393
Whitehough,High Peak,v,53.3354,-1.9428
Whitehouse Avenue,Burnhope,r,54.8256,-1.7093
Whitehouse Avenue,Formby,r,53.5587,-3.0544
Whitehouse Avenue,Great Preston,r,53.7625,-1.3963
Whitehouse Avenue,Oldham,r,53.5375,-2.0908
Whitehouse Court,Bircotes,r,53.421,-1.0513
Whitehouse Court,Easington,r,54.7846,-1.3503
Whitehouse Crescent,Gateshead,r,54.9324,-1.5607
Whitehouse Crescent,Great Preston,r,53.7619,-1.3940
Whitehouse Crescent,Peterlee,r,54.7619,-1.3700
Whitehouse Drive,Great Preston,r,53.7631,-1.3961
Whitehouse Drive,Hale,r,53.3686,-2.3238
Whitehouse Drive,Stockton-on-Tees,r,54.5719,-1.3414
Whitehouse Drive,Wythenshawe,r,53.3897,-2.2839
Whitehouse Lane,Cheshire East,r,53.281,-2.4277
Whitehouse Lane,Formby,r,53.5591,-3.0544
Whitehouse Lane,Leeds,r,53.7697,-1.4016
Whitehouse Lane,Leeds,r,53.8703,-1.6554
Whitehouse Lane,Nantwich,r,53.0751,-2.5111
Whitehouse Lane,Sheffield,r,53.3947,-1.4910
Whitehouse Lane,Trafford,r,53.4037,-2.3936
Whitehouse Lane,Tynemouth,r,55.0212,-1.4721
Whitehouse Lane,Ushaw Moor,r,54.7801,-1.6447
Whitehouse Lane,Wirral,r,53.3328,-3.0691
Whitehouse Mews,Worthenbury,r,53.0091,-2.8666
Whitehouse Rise,Belper,r,53.0349,-1.4929
Whitehouse Road North,Newcastle-under-Lyme,r,53.0261,-2.2292
Whitehouse Road,Billingham,r,54.6114,-1.3089
Whitehouse Road,Bucklow Hill,r,53.3472,-2.4078
Whitehouse Road,Liverpool,r,53.4094,-2.9056
Whitehouse Road,Newcastle upon Tyne,r,54.9678,-1.6722
Whitehouse Road,Newcastle-under-Lyme,r,53.0245,-2.2289
Whitehouse Road,Sheffield,r,53.394,-1.4940
Whitehouse Road,Spennymoor,r,54.6942,-1.6040
Whitehouse Road,Stoke-on-Trent,r,53.0336,-2.1402
Whitehouse Street,Leeds,r,53.7839,-1.5333
Whitehouse Walk,Dunswell,r,53.8009,-0.3724
Whitehouse Way,Epworth,r,53.5249,-0.8317
Whitehouse Way,Peterlee,r,54.7578,-1.3662
Whitehouse,Halton,a,53.3127,-2.6578
Whitehouse,Walton,r,54.9743,-2.7505
Whitehouses Road,Bassetlaw,r,53.3075,-0.9347
Whitehouses,Chesterfield,r,53.229,-1.4192
