Whitestone Road,Stoke-on-Trent,r,52.9638,-2.0935
Whitestone Road,Scunthorpe,r,53.5654,-0.6792
Whitestone Lane,Huddersfield,r,53.6578,-1.7803
Whitestone Drive,Huntington,r,53.9871,-1.0667
Whitestone Drive,East Morton,r,53.8749,-1.8523
Whitestone Crescent,Yeadon,r,53.8686,-1.6846
Whitestone Close,Mansfield,r,53.1297,-1.1619
Whitestone Close,Knowsley,r,53.4477,-2.8543
Whitestone Close,Bolton,r,53.5725,-2.4847
Whitestock,Skelmersdale,r,53.5473,-2.7968
Whitesmocks,Durham,r,54.7857,-1.5950
Whitesmocks,County Durham,a,54.7862,-1.5962
Whitesmocks Avenue,Durham,r,54.7845,-1.5973
Whitesmiths Way,Northumberland,r,55.4006,-1.7082
Whitesmead Close,Disley,r,53.3568,-2.0333
Whiteside,Riding Mill,r,54.9469,-1.9713
Whiteside,Northumberland,o,55.0172,-2.4613
Whiteside Way,Cleveleys,r,53.8798,-3.0359
Whiteside Street,Blackpool,r,53.8225,-3.0468
Whiteside Road,Haydock,r,53.4639,-2.6818
Whiteside Fold,Rochdale,r,53.6256,-2.1934
Whiteside Close,Salford,r,53.485,-2.3104
Whiteside Close,Liverpool,r,53.4227,-2.9846
Whiteside Avenue,Wigan,r,53.5531,-2.6490
Whiteside Avenue,St Helens,r,53.4619,-2.7046
Whiteside Avenue,Hindley,r,53.5429,-2.5749
Whiteside Avenue,Cockermouth,r,54.6621,-3.3546
Whitesands Road,Lymm,r,53.3844,-2.4920
Whitesands Grove,Stoke-on-Trent,r,52.9665,-2.0974
Whites Wood Lane,Gainsborough,r,53.3999,-0.7544
Whites Meadow,Chester,r,53.182,-2.8620
Whites Lane,Weston,r,53.0706,-2.4061
Whites Lane,Blackwell,r,53.1192,-1.3493
Whites Lane,Bassingham,r,53.1241,-0.6440
Whites Gardens,Hebburn,r,54.9768,-1.5250
Whites Croft,Swinton,r,53.5133,-2.3380
Whites Croft View,Barlborough,r,53.2849,-1.2886
Whites Close,Somercotes,r,53.0875,-1.3818
White's View,Bradford,r,53.8016,-1.7737
White's Terrace,Bradford,r,53.8026,-1.7747
White's Road,Wakefield,r,53.6824,-1.4934
White's Road,Cleethorpes,r,53.5541,-0.0260
White's Lane,Sheffield,r,53.3819,-1.4468
White's Croft,Woodborough,r,53.0242,-1.0659
White's Close Lane,East Riding of Yorkshire,r,53.7622,-0.1459
White Swan Close,Killingworth,r,55.0348,-1.5659
White Swallows Road,Swinton,r,53.503,-2.3256
White Street,Wigan,r,53.5361,-2.6850
White Street,Widnes,r,53.351,-2.7336
White Street,Warrington,r,53.3876,-2.6017
White Street,Warrington,r,53.3701,-2.5831
White Street,Selby,r,53.7867,-1.0759
White Street,Salford,r,53.4823,-2.2966
White Street,Rothwell,r,53.7533,-1.4484
White Street,Newcastle upon Tyne,r,54.9751,-1.5379
White Street,Middlesbrough,r,54.5673,-1.2085
White Street,Macclesfield,r,53.2498,-2.1218
White Street,Leigh,r,53.494,-2.4957
White Street,Kingston upon Hull,r,53.7409,-0.3807
White Street,Bury,r,53.5886,-2.3184
White Street,Burnley,r,53.7896,-2.2800
White Street,Barrow-in-Furness,r,54.1105,-3.2476
White Stone Close,Redcar,r,54.6006,-1.0493
White Stiles,Kendal,r,54.3379,-2.7408
White Star Way,Maryport,r,54.712,-3.5052
White Stake,South Ribble,v,53.7269,-2.7320
White Sprunt Hill,Ryedale,r,54.117,-0.5003
White Slack Gate,Calderdale,r,53.6823,-2.1067
