Castle Ridge,Newcastle-under-Lyme,r,53.0079,-2.2418
Castle Riggs,Chester-le-Street,r,54.8533,-1.5825
Castle Riggs,Kendal,r,54.3249,-2.7316
Castle Rise,Hindley,r,53.533,-2.5728
Castle Rise,Kendal,r,54.3224,-2.7294
Castle Rise,Penarlâg / Hawarden,r,53.1828,-3.0210
Castle Rise,Prestbury,r,53.2892,-2.1577
Castle Rise,Runcorn,r,53.3375,-2.7098
Castle Rise,South Cave,r,53.7691,-0.6057
Castle Rise,West Ayton,r,54.2513,-0.4871
Castle Rising,Newark-on-Trent,r,53.0755,-0.8135
Castle Road West,Wakefield,r,53.6612,-1.4890
Castle Road,Bury,r,53.5664,-2.2674
Castle Road,Colne,r,53.865,-2.1535
Castle Road,Cottingham,r,53.7764,-0.4403
Castle Road,Ilkley,r,53.9273,-1.8230
Castle Road,Keighley,r,53.8729,-1.9107
Castle Road,Kendal,r,54.3291,-2.7338
Castle Road,Killinghall,r,54.0215,-1.5681
Castle Road,Mow Cop,r,53.1143,-2.2112
Castle Road,Pickering,r,54.2482,-0.7775
Castle Road,Prudhoe,r,54.9618,-1.8645
Castle Road,Redcar,r,54.6047,-1.0493
Castle Road,Rothwell,r,53.7515,-1.4873
Castle Road,Runcorn,r,53.332,-2.6953
Castle Road,Scarborough,r,54.2861,-0.3986
Castle Road,Shipley,r,53.8298,-1.7800
Castle Road,Thornton-le-Dale,r,54.234,-0.7274
Castle Road,Wakefield,r,53.6597,-1.4857
Castle Road,Wallasey,r,53.4272,-3.0504
Castle Road,Washington,r,54.8979,-1.5417
Castle Road,Whitby,r,54.4857,-0.6363
Castle Road,Y Fflint / Flint,r,53.2493,-3.1303
Castlerea Close,Eccles,r,53.4765,-2.3502
Castlereagh Close,Longnewton,r,54.5418,-1.4077
Castlereagh Close,Newton Aycliffe,r,54.6156,-1.5769
Castlereagh Road,Seaham,r,54.8384,-1.3385
Castlereagh Road,Stockton-on-Tees,r,54.5726,-1.3245
Castlereagh Street,Barnsley,r,53.5504,-1.4844
Castlereagh Street,Sunderland,r,54.8738,-1.4021
Castlereagh,Wynyard Village,r,54.6336,-1.3473
Castlereigh Close,Bournmoor,r,54.8565,-1.5257
Castlerigg Brow,Keswick,r,54.5966,-3.1140
Castlerigg Close,Skelton,r,54.5681,-0.9788
Castlerigg Close,Stockport,r,53.4376,-2.1680
Castlerigg Drive,Burnley,r,53.7982,-2.2758
Castlerigg Drive,Carlisle,r,54.8806,-2.9683
Castlerigg Drive,Middleton,r,53.5588,-2.2223
Castlerigg Drive,Royton,r,53.5766,-2.1350
Castlerigg Green,Bradford,r,53.7572,-1.7968
Castlerigg Place,Blackpool,r,53.8018,-2.9989
Castlerigg Way,Dronfield,r,53.3011,-1.4877
Castlerigg,Allerdale,h,54.5917,-3.1121
Castlerow Close,Sheffield,r,53.3219,-1.5119
Castlerow Drive,Sheffield,r,53.3215,-1.5111
Castlerow View,Sheffield,r,53.3217,-1.5111
