Humber Avenue,Blackpool,r,53.8305,-3.0321
Humber Bank South,Grimsby,r,53.5769,-0.0658
Humber Bridge Road,Grimsby,r,53.5771,-0.0590
Humber Close,Adwick le Street,r,53.585,-1.1954
Humber Close,Linthwaite,r,53.6237,-1.8520
Humber Close,Liverpool,r,53.4374,-2.9760
Humber Close,Loftus,r,54.5522,-0.8744
Humber Close,Widnes,r,53.3809,-2.6988
Humber Court,Adwick le Street,r,53.5842,-1.1958
Humber Crescent,Brough,r,53.73,-0.5638
Humber Crescent,Scunthorpe,r,53.5695,-0.6582
Humber Crescent,St Helens,r,53.4277,-2.7168
Humber Dock Street,Kingston upon Hull,r,53.7399,-0.3367
Humber Drive,Biddulph,r,53.1186,-2.1633
Humber Drive,Bury,r,53.6174,-2.2922
Humber Drive,Holmes Chapel,r,53.1963,-2.3470
Humber Drive,Strensall,r,54.0292,-1.0349
Humber Gardens,Gateshead,r,54.9531,-1.5875
Humber Grove,Billingham,r,54.6159,-1.3146
Humber Hill,Stanley,r,54.8669,-1.6887
Humber Lane,East Riding of Yorkshire,r,53.6461,0.0719
Humber Lane,Newark and Sherwood,r,53.0381,-0.8846
Humber Lane,Patrington,r,53.6825,-0.0160
Humber Lane,Welwick,r,53.6658,0.0318
Humber Place,Darlington,r,54.5115,-1.5573
Humber Place,Kingston upon Hull,r,53.7388,-0.3357
Humber Place,Wigan,r,53.5415,-2.6759
Humber Road,Barton-upon-Humber,r,53.6912,-0.4472
Humber Road,Ellesmere Port,r,53.2673,-2.9223
Humber Road,Milnrow,r,53.6112,-2.1010
Humber Road,North Ferriby,r,53.7153,-0.5072
Humber Road,North Lincolnshire,r,53.632,-0.2380
Humber Road,Thornaby-on-Tees,r,54.5454,-1.2950
Humber Road,Tyldesley,r,53.5056,-2.4525
Humber Road,Warrington,r,53.4137,-2.5722
Humber Side Lane,Easington,r,53.6407,0.1091
Humber Side Lane,East Riding of Yorkshire,r,53.653,0.0239
Humber Side Road,East Riding of Yorkshire,r,53.6565,0.0449
Humber Street,Cleethorpes,r,53.5565,-0.0249
Humber Street,East Riding of Yorkshire,r,53.8663,-0.6523
Humber Street,Goole,r,53.6941,-0.8661
Humber Street,Grimsby,r,53.5748,-0.0650
Humber Street,Kingston upon Hull,r,53.7395,-0.3337
Humber Street,Longridge,r,53.8319,-2.6027
Humber Street,Manchester,r,53.506,-2.2352
Humber Street,Retford,r,53.3212,-0.9344
Humber Street,Salford,r,53.4819,-2.3073
Humber Street,Worksop,r,53.3095,-1.1295
Humber Terrace,Barrow-in-Furness,r,54.1172,-3.2663
Humber Terrace,Grimsby,r,53.5689,-0.0928
Humber View,Barton-upon-Humber,r,53.6838,-0.4527
Humber View,Hessle,r,53.7266,-0.4472
Humber View,Swanland,r,53.7365,-0.4879
Humber Way,Newcastle-under-Lyme,r,52.9885,-2.2303
Humberdale Close,Swanland,r,53.7363,-0.4863
Humberdale Drive,North Ferriby,r,53.7212,-0.4838
Humberhill Drive,Lanchester,r,54.8187,-1.7481
Humberhill Lane,County Durham,r,54.8185,-1.7840
Humberside Way,Carlton,r,53.5756,-1.4503
Humberston Avenue,New Waltham,r,53.5261,-0.0433
Humberston Fitties,North East Lincolnshire,a,53.5296,0.0108
