Oldroyd Way,Dewsbury,r,53.6934,-1.6407
Oldroyd Road,Calderdale,r,53.7125,-2.0772
Oldroyd Crescent,Leeds,r,53.7725,-1.5710
Oldroyd Avenue,Grimethorpe,r,53.573,-1.3756
Oldridge Close,Chesterfield,r,53.2494,-1.4683
Old Run View,Leeds,r,53.7642,-1.5349
Old Run Road,Leeds,r,53.7695,-1.5351
Old Rugby Park,Goole,r,53.7115,-0.8750
Old Rufford Road,Newark and Sherwood,r,53.126,-1.0575
Old Royston Avenue,Royston,r,53.6022,-1.4524
Old Row,Kirkham,r,53.7803,-2.8707
Old Row,Eston,r,54.5596,-1.1365
Old Rough Lane,Kirkby,r,53.4842,-2.8793
Old Ropery,Liverpool,r,53.4052,-2.9921
Old Roose,Barrow-in-Furness,r,54.1175,-3.1929
Old Roman Road,Ribble Valley,r,53.8139,-2.3726
Old Robin,Cleckheaton,r,53.7228,-1.7148
Old Road,Wilmslow,r,53.3313,-2.2296
Old Road,Whaley Bridge,r,53.3259,-1.9835
Old Road,Warrington,r,53.3846,-2.5905
Old Road,Tintwistle,r,53.4731,-1.9669
Old Road,Thornton-in-Craven,r,53.9336,-2.1388
Old Road,Thornton,r,53.7924,-1.8330
Old Road,Sutton in Ashfield,r,53.1438,-1.2579
Old Road,Stockport,r,53.4173,-2.1628
Old Road,Stalybridge,r,53.4755,-2.0414
Old Road,South Lakeland,r,54.3786,-2.7273
Old Road,South Lakeland,r,54.3179,-2.3431
Old Road,South Lakeland,r,54.2651,-2.8009
Old Road,Selby,r,53.8739,-1.1786
Old Road,Rochdale,r,53.6371,-2.1199
Old Road,Ravenshall,r,53.022,-2.3685
Old Road,Pudsey,r,53.8085,-1.6741
Old Road,Overton,r,53.6458,-1.6115
Old Road,Mottram in Longdendale,r,53.464,-2.0177
Old Road,Morley,r,53.7642,-1.5859
Old Road,Manchester,r,53.5203,-2.2159
Old Road,Longtown,r,55.0076,-2.9636
Old Road,Leconfield,r,53.8803,-0.4635
Old Road,Kirkbymoorside,r,54.2678,-0.9260
Old Road,Hyde,r,53.4596,-2.0813
Old Road,Holme Upon Spalding Moor,r,53.8384,-0.7664
Old Road,Holmbridge,r,53.5599,-1.8119
Old Road,High Peak,r,53.2912,-1.9593
Old Road,Heage,r,53.0438,-1.4499
Old Road,Handforth,r,53.3468,-2.2127
Old Road,Grimsby,r,53.5724,-0.1397
Old Road,Furness Vale,r,53.3493,-1.9907
Old Road,Failsworth,r,53.5103,-2.1619
Old Road,Dunkeswick,r,53.9166,-1.5311
Old Road,Dukinfield,r,53.4791,-2.0875
Old Road,Denholme,r,53.798,-1.8959
Old Road,Darley Dale,r,53.158,-1.5905
Old Road,Crosby,r,54.7334,-3.4338
Old Road,Craven,r,54.1348,-2.4244
Old Road,Conisbrough,r,53.4788,-1.2455
Old Road,Chesterfield,r,53.2355,-1.4603
Old Road,Cheadle,r,53.3973,-2.2024
Old Road,Chatton,r,55.5486,-1.9091
Old Road,Cawood,r,53.8328,-1.1278
Old Road,Calderdale,r,53.775,-2.0097
Old Road,Bradford,r,53.7744,-1.7991
Old Road,Bolton,r,53.5991,-2.4345
Old Road,Billingham,r,54.5917,-1.2943
Old Road,Bignall End,r,53.0567,-2.2972
Old Road,Barnton,r,53.274,-2.5317
Old Road,Barnsley,r,53.5694,-1.4712
Old Road,Ashton-under-Lyne,r,53.5012,-2.0613
Old Road,Ashton-in-Makerfield,r,53.4919,-2.6461
Old Road Minera,Gegin,r,53.0643,-3.0877
Old Road Bwlchgwyn,Wrecsam - Wrexham,r,53.0679,-3.1081
Old Riverview,Wakefield,r,53.7294,-1.3653
Old River Close,Irlam,r,53.4469,-2.4185
Old Riding,Liverpool,r,53.4257,-2.8787
Old Riding Lane,Calderdale,r,53.74,-1.9314
Old Retford Road,Sheffield,r,53.3682,-1.3681
Old Rectory Green,Sefton,r,53.5024,-2.9739
Old Rectory Green,Aughton,r,53.5398,-2.9191
Old Rectory Gardens,Sturton by Stow,r,53.3213,-0.6679
Old Rectory Gardens,Scunthorpe,r,53.5662,-0.6552
Old Rectory Gardens,Cheadle,r,53.3929,-2.2172
Old Rectory Court,Winthorpe,r,53.1023,-0.7846
Old Rectory Close,Tanfield,r,54.8943,-1.7087
Old Ravensworth,Gateshead,h,54.9136,-1.6408
Old Rampside Road,Barrow-in-Furness,r,54.1126,-3.1919
Old Rake,South Lakeland,r,54.331,-3.1239
Old Rake,Bolton,r,53.607,-2.5302
Old Raike,Ribble Valley,r,54.0145,-2.3468
Old Racecourse Road,Maghull,r,53.5079,-2.9563
